
bun imobil  -  ingatlan j&oacute;szág Olyan dolgok, amelyeknek álland&oacute; elhelyezése van, és ezáltal nem helyezhet&#337;ek át egyik helyr&#337;l egy másikra. (frrs: +ransindex 7ogi)
bun imobil prin destina&#355;ie  -  rendeltetésénél fogva ingatlan dolog Olyan dolgok, amelyeket egy alap tulajdonosa arra helyezett, annak kiszolgálására és kihasználására; természet&uuml;knél fogva tehát ing&oacute; dolgok, de figyelembe véve a tulajdonos által meghatározott rendeltetés&uuml;ket a t&ouml;rvény ingatlanokká nyilván&iacute;tja. (frrs: +ransindex 7ogi)
bun imobil prin obiectul la care se aplic&#259;  -  az alkalmazási tárgy alapján ingatlanokká vál&oacute; dolgok Az alkalmazási tárgy alapján ingatlanokká vál&oacute; dolgok csoportjába tartoznak mindazok a jogok, amelyek tárgya ingatlan. Ingatlannak tekinthet&#337;ek:az ingatlan dolgok haszomélvezete, az ingatlan dolgot terhel&#337; szolgalom és az ingatlan visszaszerzését szolgál&oacute; kereset, ajelzálogjog, a használat, a lakásjog, a fel&uuml;lép&iacute;tményi jog, a privilégiumok, valamint mindazon k&ouml;vetelési jogok, melyek ingatlan szolgáltatására irányulnak. (frrs: +ransindex 7ogi)
bun &#206;n afar&#259; de comer&#355;  -  kereskedelmi forgalmon k&iacute;v&uuml;li dolog. Olyan dolgok amelyek nem képezhetik polgári jog&uuml;gyletek tárgyát. A kereskedelmi forgalmon kiv&uuml;li dolgok jellemz&#337;je, hogy elidegen&iacute;thetetlenek és k&ouml;vethetetlenek. (frrs: +ransindex 7ogi)
bun &#206;n circuit civil  -  polgárjogi forgalomban lév&#337; j&oacute;szág Olyan tárgyak, amelyek polgári jog&uuml;gyletek tárgyát képezhetik. (frrs: +ransindex 7ogi)
bun &#206;n comer&#355;  -  kereskedelmi forgalomban lev&#337; dolog A kereskedelmi forgalomban lev&#337; dolgok pogári jog&uuml;gyletek tárgyát képezhetik. (frrs: +ransindex 7ogi)
bun incorporal  -  nem anyagi j&oacute;szág, inkorporális j&oacute;szág Olyan dolgok, amelyeknek elvont, eszmei létezés&uuml;k van, s &iacute;gy érzékszerveinkkel nem érzékelhet&#337;ek. Pl. testetlen dolgok a jogok. (frrs: +ransindex 7ogi)
bun individual determinat  -  egyedileg meghatározott dolog Olyan dolgok, amelyeket természet&uuml;knek megfelel&#337;en, vagy a jog&uuml;gylet alapjén egyedileg, vagyis egy bizonyos dologra jellemz&#337; vonások kiemelésével jel&ouml;lnek meg. (frrs: +ransindex 7ogi)
bun indivizibil  -  oszthatatlan dolog Olyan dolgok, amelyek nem oszthat&oacute;k fel anélk&uuml;l, hogy el&#337;z&#337; gazdasági rendeltetés&uuml;ket meg ne változtatnánk. (frrs: +ransindex 7ogi)
bun insesizabil  -  k&ouml;vethetetlen javak Olyan dolgok, melyek nem képezhetik kényszervégrehajtás tárgyát. A k&ouml;vethetelenség jellemzi a k&ouml;ztulajdonjog tágyát képez&#337; dolgokat, valamint  --  kivételként, egyes magántujdonjog tárgyát képez&#337; dolgot. (frrs: +ransindex 7ogi)
bun mi&#351;c&#259;tor/mobil  -  ing&oacute; j&oacute;szág Olyan dolgok, amelyeknek nincs álland&oacute; elhelyezés&uuml;k és amelyek helye megváltoztathat&oacute;. (frrs: +ransindex 7ogi)
bun mi&#351;c&#259;tor/mobil prin anticipa&#355;ie  -  el&#337;zetesen ing&oacute; dolog Olyan dolgok, amelyek természet&uuml;knél fogva ingatlanok, de a felek jog&uuml;gylet&uuml;k &uacute;tján azokat annak szem el&#337;tt tartásával hogy mivé lesznek a j&ouml;v&#337;ben, ing&oacute;knak tekintik. (frrs: +ransindex 7ogi)
bun mobil prin determinarea legii  -  t&ouml;rvény által meghatározott ing&oacute; dolgok Ing&oacute; dolgokra vonatkoz&oacute; dologi jogok, k&ouml;telmi jogok, valamint ing&oacute; dolgokra vonatkoz&oacute; b&iacute;r&oacute;sági keresetek. (frrs: +ransindex 7ogi)
bun necorporal  -  testetlen dolog Lásd még:  bun incorporal (frrs: +ransindex 7ogi)
bun nefrugifer  -  nem gy&uuml;m&ouml;lcs&ouml;z&#337; dolog Olyan dolgok amelyek nem áll&iacute;tanak el&#337; természetes, ipari vagy pogári gy&uuml;m&ouml;lcs&ouml;ket. (frrs: +ransindex 7ogi)
bun nefungibil  -  nem helyettes&iacute;thet&#337;/egyedi j&oacute;szág Olyan dolgok, amelyek k&ouml;telezettség teljes&iacute;tése alkalmával nem helyettes&iacute;thet&#337;k más dolgokkal. (frrs: +ransindex 7ogi)
bun sesizabil  -  k&ouml;vethet&#337; dolog Olyan dolgok, amelyek kényszervégrehajtás tárgyát képezhetik. (frrs: +ransindex 7ogi)
bun &#351;i aprobat  -  j&oacute; és elfogadott A ,,j&oacute; és elfogadott'' záradék magánokiratoknál megel&#337;zi az azt kiáll&iacute;t&oacute; ad&oacute;s alá&iacute;rását. A magánokiratok egyik sajátos érvényességi feltétetele a ,,j&oacute; és elfogadott'' záradék felt&uuml;ntetése a dokumentumban olyan egyoldal&uacute; k&ouml;telességvállalásnál, amely pénz&ouml;sszeg kifizetésére vagy helyettes&iacute;thet&#337; dolgok adására vonatkozik. (frrs: +ransindex 7ogi)
bun transmisibil  -  átruházhat&oacute; dolgok (&ouml;r&ouml;k&ouml;s&ouml;dési jogi értelemben halál esetére sz&oacute;l&oacute; átruházás) Azon dolgok, amelyek &ouml;r&ouml;k&ouml;s&ouml;dés &uacute;tján t&ouml;rtén&#337; átruházás tárgyát képezik. (frrs: +ransindex 7ogi)
bun&#259;-credin&#355;&#259;  -  j&oacute;hiszem&#369;ség J&oacute;hiszem&#369; az, aki a látszattal ellentétes val&oacute;ságr&oacute;l nem tud, és kell&#337; gondosság mellett nem is kell tudnia. (frrs: +ransindex 7ogi)
bunuri apar&#355;in&#226;nd gospod&#259;riei casnice  -   Lásd még:  mobile &#351;i obiecte apar&#355;in&#226;nd gospod&#259;riei casnice, dreptul de mo&#351;tenire al so&#355;ului supravie&#355;uitor (frrs: +ransindex 7ogi)
bunuri comune ale so&#355;ilor  -  a házastársak k&ouml;z&ouml;s javai/dolgai A házastársak által a házasság id&#337;tartama alatt szerzett dolgok &ouml;sszesége, kivételt képezvén azon dolgok amelyek t&ouml;rvény szerint valamely házastárs személyes dolgai. (frrs: +ransindex 7ogi)
bunuri de interes public  -  k&ouml;zérdek&#369; dolgok A k&ouml;zérdek&#369; dolgokra jellemz&#337;, hogy nem feltételezik a k&ouml;z&ouml;sség tagjai általi egyidej&#369; használatot, viszont k&ouml;zérdek&#369; funkci&oacute;juk van. K&ouml;zérdek&#369; dolog például az a ter&uuml;let, ahol egy k&ouml;zérdek&#369; intézmény találhat&oacute;, a m&uacute;zeumok, iskolák, sz&iacute;nházak, egyetemek stb. (frrs: +ransindex 7ogi)
bunuri de uz public  -  k&ouml;zhaszn&uacute; dolgok Azon dolgok, melyeket bárki használhat anélk&uuml;l, hogy ezáltal a t&ouml;bbi személy használati jogának a gyakorlását akadályozná. Ezek a dolgok lehet&#337;vé teszik a k&ouml;z&ouml;sség általi egyidej&#369; használatot. Ebbe a kategoriába tartoznak például a k&ouml;zutak, aut&oacute;pályák, parkok, tengerpartok. (frrs: +ransindex 7ogi)
bunuri domeniale  -  k&ouml;ztulajdonban lev&#337; javak Lásd még:  bunuri publice (frrs: +ransindex 7ogi)
bunuri ereditare  -  hagyatéki/&ouml;r&ouml;kl&ouml;tt tárgyak A hagyatéki tárgyak kifejezés a hagyatéki vagyont képez&#337; javak &ouml;sszeségét jel&ouml;li (frrs: +ransindex 7ogi)
bunuri imobile prin natura lor  -  természet&uuml;knél fogva ingatlan dolgok azon dolgok, melyek esetében a mozdulatlanság, a stabil állapot lényeg&uuml;k, létezés&uuml;k sajátossága és nem egy jogi fikci&oacute;nak tudhat&oacute; be. A természet&uuml;knél fogva ingatlan dolgok alkotják az ingatlan dolgok legfontosabb csoportját, ide tartozik: a telek és az ép&uuml;let. A val&oacute;ságban csak a telek igazán ingatlan természeténél fogva, az ép&uuml;letek csak a beép&iacute;tés k&ouml;vetkeztében válnak ingatlanokká. Természet&uuml;knél fogva ingatlanok továbbá: a mez&#337;gazdaságban alkalmazott &ouml;nt&ouml;z&#337; és alagcs&ouml;vek; ingatlanoknak tekind&#337;k- bekebelezés, illetve beép&iacute;tés k&ouml;vetkeztében  --  az ép&uuml;letek &ouml;sszes járulékai; valamint a fák és leszedetlen gy&uuml;m&ouml;lcseik. (frrs: +ransindex 7ogi)
bunuri mobile prin natura lor  -  természet&uuml;knél fogva ing&oacute; dolgok Egyik helyr&#337;l a másikra száll&iacute;that&oacute; dolgok, azok is, amelyek &ouml;nmagukt&oacute;l mozognak, és azok is, amelyek csak k&uuml;ls&#337; er&#337; hatására változtatnak helyet. (frrs: +ransindex 7ogi)
bunuri neconsumptibile  -  el nem használhat&oacute; dolgok Ismételten (huzamosabb) ideig használhat&oacute; dolgok, anélk&uuml;l, hogy ezáltal lényeg&uuml;k elhasznál&oacute;dna, vagy felmer&uuml;lne elidegen&iacute;tés&uuml;k. (frrs: +ransindex 7ogi)
bunuri netransmisibile  -  át nem ruházhat&oacute; dolgok (&ouml;r&ouml;k&ouml;s&ouml;dési jogi értelemben) Olyan dolgok, amelyek nem képezik &ouml;r&ouml;k&ouml;s&ouml;dés &uacute;tján t&ouml;rtén&#337; átruházás tárgyát. (frrs: +ransindex 7ogi)
bunuri principale  -  f&#337; dolgok Olyan dolgok, amelyek rendeltetésszer&#369; használatát tartozékok szolgálják. (frrs: +ransindex 7ogi)
bunuri proprii ale unuia dintre so&#355;i  -  a házastársak saját javai Azon dolgok, melyek egyik házastárs saját vagyonállagához tartoznak és amelyek a t&ouml;rvény rendelkezése értelmében nem tartoznak a házastársak k&ouml;z&ouml;s vagyonához, az egyik házastárs kizár&oacute;lagos tulajdonát képezvén. A házastársak saját javait képezik például: a házasság megk&ouml;tése el&#337;tt szerzett javak, a házasság alatt &ouml;r&ouml;klés &uacute;tján szerzett javak, a személyes használati javak és az illet&#337; házastárs szakmájának gyakorlásához sz&uuml;kséges javak stb. (frrs: +ransindex 7ogi)
bunuri publice  -  k&ouml;zjavak A k&ouml;zjavak kifejzéssel az állami k&ouml;ztulajdonban lev&#337; javakat jel&ouml;lik. (frrs: +ransindex 7ogi)
bunuri scoase din circuitul civil  -  polgári forgalomb&oacute;l kivont javak Lásd még:  circuit civil (frrs: +ransindex 7ogi)
bunuri succesorale  -  hagyaték tárgyát képez&#337; dolgok Azok a dolgok és vagyoni jelleg&#369; jogok, amelyek az &ouml;r&ouml;khagy&oacute;t&oacute;l az &ouml;r&ouml;k&ouml;s&ouml;kre és hagyományosokra szállnak, amelyeknek &ouml;sszességéb&#337;l tev&#337;dik a hagyatéki vagyon. (frrs: +ransindex 7ogi)
bunuri viitoare  -  j&ouml;v&#337;beni dolgok (&ouml;r&ouml;k&ouml;s&ouml;dési jogi értelemben) Azon dolgok és vagyoni jogok &ouml;sszessége, amelyek valamely személy halálának pillanatában a vagyonába fognak tartozni. (frrs: +ransindex 7ogi)
caducitate  -  1. hatálytvesztés, hatálytalanná válás, 2. jogvesztés A polgári jog&uuml;gylet hatálytalansága, amely egy olyan érvényes &uuml;gyletre vonatkozik, amely még nem eredményezett joghatást és amely az &uuml;gylet érvényes érvényes megk&ouml;tése pillanata után bek&ouml;vetkezett k&ouml;r&uuml;lmény k&ouml;vetkezménye és f&uuml;ggetlen az &uuml;gylet szerz&#337;jének akaratát&oacute;l. (frrs: +ransindex 7ogi)
caducitatea legatului  -  a hagyomány hatálytalansága A hagyomány hatálytalanságának t&ouml;rvényben el&#337;&iacute;rt esete, amely a végrendelet elkész&iacute;tése után felmer&uuml;lt k&ouml;r&uuml;lményeknek tulajdon&iacute;that&oacute;, amelyek lehetetlenné teszik a végrendelet végrehajtását, mint például a hagyományosnak a végrendelkez&#337; el&#337;tt bek&ouml;vetkezett halála, a végrendelet egyedi tárgyának megsemmis&uuml;lése, a hagyomány visszautas&iacute;tása a végrendeleti &ouml;r&ouml;k&ouml;s részér&#337;l. (frrs: +ransindex 7ogi)
caiet de sarcini  -  m&#369;szaki le&iacute;rás Egy adott tevékenység száll&iacute;tási/m&#369;szaki/vállalati feltételeit tartalmaz&oacute; le&iacute;rás. (frrs: +ransindex 7ogi)
calcularea termenelor procesuale  -  perbeli határid&#337;k kiszám&iacute;tása/kiszámolása A határid&#337;ket napok, hetek, h&oacute;napok vagy évek szerint kell kiszám&iacute;tani. A napokban megállap&iacute;tott határid&#337;be a kezd&#337;nap nem szám&iacute;t bele (kezd&#337;nap az a nap, amelyre a határid&#337; megkezdésére okot ad&oacute; cselekmény vagy egyéb k&ouml;r&uuml;lmény esik). A hetekben, h&oacute;napokban vagy években megállap&iacute;tott határid&#337; azon a napon jár le, amely számánál fogva a kezd&#337;napnak megfelel, ha pedig ez a nap a lejárat h&oacute;napjában hiányzik, a h&oacute; utols&oacute; napján. (frrs: +ransindex 7ogi)
cale de atac  -  perorvoslat A perorvoslat &ouml;sszetett fogalom, és az alábbi tényez&#337;ket jel&ouml;li: azt a kérelmet, amelyet a b&iacute;r&oacute;i határozattal elégedetlen fél, további azok a személyek, akikre a határozat joghatálya kiterjed, a b&iacute;r&oacute;i határozat megsemmis&iacute;tése vagy megváltoztatása érdekében ugyanahhoz, vagy fels&#337;bbfok&uacute; b&iacute;r&oacute;sághoz el&#337;terjeszthetnek; jelentheti azt az eszk&ouml;zt, amely alakját tekintve ugyancsak kérelem és amelynek seg&iacute;tségével az &uuml;gyészség a t&ouml;rvényesség érdekében a b&iacute;r&oacute;i határozatot megtámadhatja; jelentheti továbbá azt az eljárási szakaszt, amelynek során valamely b&iacute;r&oacute;i f&oacute;rum, valamely igazságszolgáltatási szerv határozatát a megalapozottság és t&ouml;rvényesség szempontjáb&oacute;l ellen&#337;rzi. (frrs: +ransindex 7ogi)
calificarea actului juridic civil  -  a polgári jog&uuml;gylet min&#337;s&iacute;tése A konkrét polgári jog&uuml;gylet besorolása annak értelmezése alapján, egy bizonyos jog&uuml;gylet t&iacute;pusba (kateg&oacute;riat&iacute;pusba). (frrs: +ransindex 7ogi)
calitatea de legatar  -  hagyományosi min&#337;ség A végrendeleti &ouml;r&ouml;k&ouml;s jogc&iacute;me, amely a végrendelkez&#337;t halála pillanatát&oacute;l illeti meg, feltéve, hogy a hagyományt elfogadja. (frrs: +ransindex 7ogi)
calitatea de mo&#351;tenitor  -  &ouml;r&ouml;k&ouml;si min&#337;ség Az &ouml;r&ouml;k&ouml;s jogc&iacute;me, amely az &ouml;r&ouml;khagy&oacute; halála pillanatát&oacute;l illeti meg, feltéve, hogy elfogadja az &ouml;r&ouml;kséget. (frrs: +ransindex 7ogi)
cambie  -  idegen vált&oacute; Fizetési &iacute;géretet megtestes&iacute;t&#337; értékpap&iacute;r, amely szigor&uacute; alaki k&ouml;vetelményekhez van k&ouml;tve. Az idegen vált&oacute; kiáll&iacute;t&oacute;ja (tr&#259;g&#259;tor) arra sz&oacute;l&iacute;t fel egy név szerint megjel&ouml;lt személyt (tras), hogy meghatározott pénz&ouml;sszeget fizessen egy harmadik személynek, a kedvezményezettnek (beneficiar), határid&#337;re vagy annak rendeletére (frrs: +ransindex 7ogi)
cambie cu scaden&#355;&#259; la vedere  -   Lásd még:  cambie la vedere (frrs: +ransindex 7ogi)
cambie la vedere  -  bemutat&oacute;ra sz&oacute;l&oacute; idegen vált&oacute; A bemutat&oacute;ra sz&oacute;l&oacute; vált&oacute; azt jogos&iacute;tja, akinek a kérdéses értékpap&iacute;r a birtokában van. Az átruházása egyszer&#369; átadással t&ouml;rténik, az értékpap&iacute;r tulajdonosává az válik, akire ily m&oacute;don ruháznak át vált&oacute;t akkor is, akkor is, ha az átruház&oacute; nem volt tulajdonos. A bemutat&oacute;ra sz&oacute;l&oacute; vált&oacute; ezen min&#337;sége ki kell hogy t&#369;nj&ouml;n magáb&oacute;l az okiratb&oacute;l, e feltételnek általában az &uacute;n. bemutatási záradékkal ellátott vált&oacute;k felelnek meg. (frrs: +ransindex 7ogi)
cambie tras&#259; la vedere  -   Lásd még:  cambie la vedere (frrs: +ransindex 7ogi)
camer&#259; de consiliu  -  tanácsterem (frrs: +ransindex 7ogi)
camer&#259; de deliberare  -  tanácskoz&oacute;terem Nem nyilvános tárgyalás esetén a b&iacute;rák tanácskozása és szavazása a tanácsteremben t&ouml;rténik. (frrs: +ransindex 7ogi)
cancela&#355;iune  -  végrendeleti intézkedés t&ouml;rlése A hagyomány kifejezett visszavonása a végrendeleti intézkedés t&ouml;rlése &uacute;tján. (frrs: +ransindex 7ogi)
capacitate de a contracta  -  szerz&#337;désk&ouml;tési/szerz&#337;dési képesség. A szerz&#337;désk&ouml;tési képesség a polgári képesség része; a szerz&#337;désk&ouml;tési képességgel rendelkez&#337; természetes és jogi személyeknek lehet&#337;ség&uuml;k van polgári és kereskedelmi szerz&#337;déseket k&ouml;tni. (frrs: +ransindex 7ogi)
capacitate de a mo&#351;teni  -  &ouml;r&ouml;klési képesség Az &ouml;r&ouml;klési képesség egybeesik a polgári jogi jogképességgel; aki jogképes, az &ouml;r&ouml;k&ouml;lhet is, &iacute;gy a természetes személyek, jogi személyek és jogi személyiséggel nem rendelkez&#337; szervezetek is lehetnek &ouml;r&ouml;k&ouml;s&ouml;k (frrs: +ransindex 7ogi)
capacitate de a primi cu titlu gratuit  -  ingyenes juttatásban val&oacute; részedésre vonatkoz&oacute; képesség (frrs: +ransindex 7ogi)
capacitate de a sta &#206;n justi&#355;ie  -  perképesség A perbeli jogképesség és a perbeli cselekv&#337;képesség egy&uuml;ttes fennállása; a perlés és perelhet&#337;ség, illetve a perben cselekvés képessége. A polgári eljárásban a perképesség a félnek az a képessége, hogy egyrészr&#337;l a perben fél lehet, másrészr&#337;l a perben, mint fél személyesen vagy meghatalmazottja &uacute;tján el is járhat. (frrs: +ransindex 7ogi)
capacitate de a testa  -  végrendelkezési képesség A polgári képesség rész, az általános szabály szerint bárki szabadon végrendelkezhet, kivéve azokat akikre valamely t&ouml;rvény általi tilalom vonatkozik (nem végrendelkezhetnek a 16 évesnél fitalabb kiskor&uacute;ak, a végrendelet &iacute;rásakor &iacute;tél&#337;képességgel nem rendelkez&#337; személyek) (frrs: +ransindex 7ogi)
capacitate de contractare  -   Lásd még:  capacitate de a contracta (frrs: +ransindex 7ogi)
capacitate de exerci&#355;iu  -  cselekv&#337;képesség A személy azon képessége, hogy jogait gyakorolja, és k&ouml;telezettségeket vállaljon saját maga által k&ouml;t&ouml;tt jog&uuml;gyletek &uacute;tján. (frrs: +ransindex 7ogi)
capacitate de exerci&#355;iu  -  cselekv&#337;képesség Az embernek azt a képességét jelenti, hogy saját akaratáb&oacute;l jogokat szerezzen és k&ouml;telezettségeket vállaljon. Feltételezi, hogy az ember megfelel&#337; érettséggel rendelkezi és akaratának kifejezésében szellemi fogyatékosság nem gátolja. (frrs: +ransindex 7ogi)
capacitate de exerci&#355;iu restr&#226;ns&#259;  -  korlátozott cselekv&#337;képesség A cselekv&#337;képesség teljes hiánya és a teljes cselekv&#337;képesség k&ouml;z&ouml;tt helyet foglal&oacute; k&ouml;zbees&#337; cselekv&#337;képesség, amely lehet&#337;vé teszi, hogy a 14 és 18 év k&ouml;z&ouml;tti fizikai személy személyesen részt vegyen a polgári jog&uuml;gyletek megk&ouml;tésében, de csak t&ouml;rvényes képvisel&#337;je jogsegélylete mellett, amely abban áll, hogy minden egyes jog&uuml;gylet megk&ouml;téséhez el&#337;zetes beleegyezését adja. (frrs: +ransindex 7ogi)
